scenario_source,region,scenario,sector,technology,year,smsp,tmsr
weo_2022,europe,steps,power,oilcap,2029,-0.011101162848181571,0.6402542911633822
weo_2022,europe,steps,power,renewablescap,2029,0.27411797663317816,1.7138131075251897
weo_2022,europe,steps,power,coalcap,2030,-0.05369237058909846,0.5650067705452673
weo_2022,europe,steps,power,gascap,2030,0.005022085405270504,1.0266964777334688
weo_2022,europe,steps,power,hydrocap,2030,0.011563351645635376,1.063648378987742
weo_2022,europe,steps,power,nuclearcap,2030,-0.007388743152504265,0.9195969601229612
weo_2022,europe,steps,power,oilcap,2030,-0.012687043255064654,0.5888620470438652
weo_2022,europe,steps,power,renewablescap,2030,0.3132776875807751,1.815786408600217
weo_2022,european union,steps,power,coalcap,2022,0,1
weo_2022,european union,steps,power,gascap,2022,0,1
weo_2022,european union,steps,power,hydrocap,2022,0,1
weo_2022,european union,steps,power,nuclearcap,2022,0,1
weo_2022,european union,steps,power,oilcap,2022,0,1
weo_2022,european union,steps,power,renewablescap,2022,0,1
weo_2022,european union,steps,power,coalcap,2023,-0.008679348189164889,0.922421050570707
weo_2022,european union,steps,power,gascap,2023,3.8002950430791356e-4,1.0021299581374221
weo_2022,european union,steps,power,hydrocap,2023,6.516356053694637e-4,1.0043651783487153
weo_2022,european union,steps,power,nuclearcap,2023,-0.0013416027169371623,0.9868439423066596
weo_2022,european union,steps,power,oilcap,2023,-0.0014993094852954864,0.9514470137608172
weo_2022,european union,steps,power,renewablescap,2023,0.042839291327113366,1.1001936455569101
weo_2022,european union,steps,power,coalcap,2024,-0.017358696378329763,0.844842101141414
weo_2022,european union,steps,power,gascap,2024,7.600590086158271e-4,1.0042599162748445
weo_2022,european union,steps,power,hydrocap,2024,0.0013032712107389553,1.0087303566974308
weo_2022,european union,steps,power,nuclearcap,2024,-0.0026832054338743107,0.9736878846133193
weo_2022,european union,steps,power,oilcap,2024,-0.002998618970590973,0.9028940275216343
weo_2022,european union,steps,power,renewablescap,2024,0.08567858265422679,1.2003872911138205
weo_2022,european union,steps,power,coalcap,2025,-0.02603804456749467,0.7672631517121209
weo_2022,european union,steps,power,gascap,2025,0.0011400885129237406,1.0063898744122666
weo_2022,european union,steps,power,hydrocap,2025,0.001954906816108419,1.0130955350461461
weo_2022,european union,steps,power,nuclearcap,2025,-0.004024808150811473,0.960531826919979
weo_2022,european union,steps,power,oilcap,2025,-0.004497928455886459,0.8543410412824515
weo_2022,european union,steps,power,renewablescap,2025,0.12851787398134015,1.3005809366707306
weo_2022,european union,steps,power,coalcap,2026,-0.03471739275665954,0.689684202282828
weo_2022,european union,steps,power,gascap,2026,0.0015201180172316542,1.0085198325496887
weo_2022,european union,steps,power,hydrocap,2026,0.0026065424214779106,1.0174607133948617
weo_2022,european union,steps,power,nuclearcap,2026,-0.005366410867748635,0.9473757692266386
weo_2022,european union,steps,power,oilcap,2026,-0.005997237941181949,0.8057880550432684
weo_2022,european union,steps,power,renewablescap,2026,0.17135716530845363,1.400774582227641
weo_2022,european union,steps,power,coalcap,2027,-0.04339674094582443,0.6121052528535349
weo_2022,european union,steps,power,gascap,2027,0.0019001475215395679,1.010649790687111
weo_2022,european union,steps,power,hydrocap,2027,0.003258178026847374,1.021825891743577
weo_2022,european union,steps,power,nuclearcap,2027,-0.006708013584685798,0.9342197115332982
weo_2022,european union,steps,power,oilcap,2027,-0.007496547426477432,0.7572350688040858
weo_2022,european union,steps,power,renewablescap,2027,0.214196456635567,1.500968227784551
weo_2022,european union,steps,power,coalcap,2028,-0.05207608913498933,0.5345263034242418
weo_2022,european union,steps,power,gascap,2028,0.0022801770258474813,1.0127797488245331
weo_2022,european union,steps,power,hydrocap,2028,0.003909813632216866,1.0261910700922923
weo_2022,european union,steps,power,nuclearcap,2028,-0.008049616301622946,0.921063653839958
weo_2022,european union,steps,power,oilcap,2028,-0.008995856911772921,0.7086820825649027
weo_2022,european union,steps,power,renewablescap,2028,0.25703574796268047,1.6011618733414616
weo_2022,european union,steps,power,coalcap,2029,-0.06075543732415421,0.4569473539949488
weo_2022,european union,steps,power,gascap,2029,0.002660206530155395,1.0149097069619555
weo_2022,european union,steps,power,hydrocap,2029,0.0045614492375863295,1.0305562484410076
weo_2022,european union,steps,power,nuclearcap,2029,-0.00939121901856011,0.9079075961466176
weo_2022,european union,steps,power,oilcap,2029,-0.010495166397068404,0.66012909632572
weo_2022,european union,steps,power,renewablescap,2029,0.2998750392897938,1.7013555188983718
weo_2022,european union,steps,power,coalcap,2030,-0.0694347855133191,0.3793684045656558
weo_2022,european union,steps,power,gascap,2030,0.0030402360344633085,1.0170396650993776
weo_2022,european union,steps,power,hydrocap,2030,0.005213084842955821,1.034921426789723
weo_2022,european union,steps,power,nuclearcap,2030,-0.01073282173549727,0.8947515384532773
weo_2022,european union,steps,power,oilcap,2030,-0.011994475882363895,0.6115761100865371
weo_2022,european union,steps,power,renewablescap,2030,0.3427143306169072,1.801549164455282
weo_2022,global,steps,power,coalcap,2022,0,1
weo_2022,global,steps,power,gascap,2022,0,1
weo_2022,global,steps,power,hydrocap,2022,0,1
weo_2022,global,steps,power,nuclearcap,2022,0,1
weo_2022,global,steps,power,oilcap,2022,0,1
weo_2022,global,steps,power,renewablescap,2022,0,1
weo_2022,global,steps,power,coalcap,2023,-7.121556754619978e-4,0.997207042984812
weo_2022,global,steps,power,gascap,2023,0.0029054547015149486,1.013238593335016
weo_2022,global,steps,power,hydrocap,2023,0.0026622605610632055,1.016472551648221
weo_2022,global,steps,power,nuclearcap,2023,7.559826408802801e-4,1.0154128430636902
weo_2022,global,steps,power,oilcap,2023,-0.0017555495732398056,0.9636365105704372
weo_2022,global,steps,power,renewablescap,2023,0.04194149555292852,1.1573175115987409
weo_2022,global,steps,power,coalcap,2024,-0.0014243113509239424,0.9944140859696243
weo_2022,global,steps,power,gascap,2024,0.005810909403029923,1.0264771866700324
weo_2022,global,steps,power,hydrocap,2024,0.005324521122126384,1.0329451032964416
weo_2022,global,steps,power,nuclearcap,2024,0.001511965281760567,1.0308256861273806
weo_2022,global,steps,power,oilcap,2024,-0.0035110991464796042,0.9272730211408745
weo_2022,global,steps,power,renewablescap,2024,0.08388299110585709,1.3146350231974817
weo_2022,global,steps,power,coalcap,2025,-0.0021364670263859403,0.9916211289544363
weo_2022,global,steps,power,gascap,2025,0.008716364104544872,1.0397157800050487
weo_2022,global,steps,power,hydrocap,2025,0.007986781683189564,1.0494176549446623
weo_2022,global,steps,power,nuclearcap,2025,0.002267947922640854,1.046238529191071
weo_2022,global,steps,power,oilcap,2025,-0.0052666487197194035,0.8909095317113118
weo_2022,global,steps,power,renewablescap,2025,0.1258244866587856,1.4719525347962226
weo_2022,global,steps,power,coalcap,2026,-0.002848622701847885,0.9888281719392485
weo_2022,global,steps,power,gascap,2026,0.01162181880605982,1.0529543733400648
weo_2022,global,steps,power,hydrocap,2026,0.010649042244252768,1.0658902065928832
weo_2022,global,steps,power,nuclearcap,2026,0.003023930563521134,1.0616513722547611
weo_2022,global,steps,power,oilcap,2026,-0.0070221982929592084,0.8545460422817489
weo_2022,global,steps,power,renewablescap,2026,0.16776598221171418,1.6292700463949636
weo_2022,global,steps,power,coalcap,2027,-0.0035607783773098822,0.9860352149240607
weo_2022,global,steps,power,gascap,2027,0.014527273507574769,1.0661929666750811
weo_2022,global,steps,power,hydrocap,2027,0.013311302805315948,1.082362758241104
weo_2022,global,steps,power,nuclearcap,2027,0.003779913204401421,1.0770642153184515
weo_2022,global,steps,power,oilcap,2027,-0.008777747866199007,0.8181825528521862
weo_2022,global,steps,power,renewablescap,2027,0.20970747776464263,1.7865875579937043
weo_2022,global,steps,power,coalcap,2028,-0.004272934052771827,0.9832422579088729
weo_2022,global,steps,power,gascap,2028,0.017432728209089744,1.0794315600100974
weo_2022,global,steps,power,hydrocap,2028,0.015973563366379128,1.0988353098893247
weo_2022,global,steps,power,nuclearcap,2028,0.004535895845281708,1.092477058382142
weo_2022,global,steps,power,oilcap,2028,-0.010533297439438807,0.7818190634226235
weo_2022,global,steps,power,renewablescap,2028,0.25164897331757125,1.9439050695924456
weo_2022,global,steps,power,coalcap,2029,-0.004985089728233825,0.980449300893685
weo_2022,global,steps,power,gascap,2029,0.020338182910604692,1.0926701533451135
weo_2022,global,steps,power,hydrocap,2029,0.018635823927442334,1.1153078615375456
weo_2022,global,steps,power,nuclearcap,2029,0.005291878486161988,1.1078899014458323
weo_2022,global,steps,power,oilcap,2029,-0.012288847012678605,0.7454555739930608
weo_2022,global,steps,power,renewablescap,2029,0.2935904688704998,2.101222581191186
weo_2022,global,steps,power,coalcap,2030,-0.00569724540369577,0.9776563438784972
weo_2022,global,steps,power,gascap,2030,0.02324363761211964,1.1059087466801298
weo_2022,global,steps,power,hydrocap,2030,0.021298084488505512,1.1317804131857663
weo_2022,global,steps,power,nuclearcap,2030,0.006047861127042275,1.1233027445095225
weo_2022,global,steps,power,oilcap,2030,-0.014044396585918412,0.709092084563498
weo_2022,global,steps,power,renewablescap,2030,0.3355319644234283,2.258540092789927
weo_2022,india,steps,power,coalcap,2022,0,1
weo_2022,india,steps,power,gascap,2022,0,1
weo_2022,india,steps,power,hydrocap,2022,0,1
weo_2022,india,steps,power,nuclearcap,2022,0,1
weo_2022,india,steps,power,oilcap,2022,0,1
weo_2022,india,steps,power,renewablescap,2022,0,1
weo_2022,india,steps,power,coalcap,2023,0.00786068476430684,1.0154470730663852
weo_2022,india,steps,power,gascap,2023,8.013544279464244e-4,1.0133467057552847
weo_2022,india,steps,power,hydrocap,2023,0.005952256878099166,1.0530618986662261
weo_2022,india,steps,power,nuclearcap,2023,0.0024480682957785274,1.1357041982282705
weo_2022,india,steps,power,oilcap,2023,-3.010869237948911e-5,0.9978231748158072
weo_2022,india,steps,power,renewablescap,2023,0.06764496756367408,1.2356695607268502
weo_2022,india,steps,power,coalcap,2024,0.01572136952861368,1.03089414613277
weo_2022,india,steps,power,gascap,2024,0.0016027088558928488,1.0266934115105693
weo_2022,india,steps,power,hydrocap,2024,0.011904513756198332,1.1061237973324523
weo_2022,india,steps,power,nuclearcap,2024,0.004896136591557058,1.2714083964565412
weo_2022,india,steps,power,oilcap,2024,-6.021738475898007e-5,0.9956463496316141
weo_2022,india,steps,power,renewablescap,2024,0.13528993512734824,1.4713391214537006
weo_2022,india,steps,power,coalcap,2025,0.02358205429292052,1.0463412191991552
weo_2022,india,steps,power,gascap,2025,0.0024040632838392734,1.040040117265854
weo_2022,india,steps,power,hydrocap,2025,0.017856770634297497,1.1591856959986786
weo_2022,india,steps,power,nuclearcap,2025,0.007344204887335585,1.4071125946848118
weo_2022,india,steps,power,oilcap,2025,-9.032607713846918e-5,0.9934695244474213
weo_2022,india,steps,power,renewablescap,2025,0.20293490269102232,1.7070086821805508
weo_2022,india,steps,power,coalcap,2026,0.03144273905722736,1.0617882922655404
weo_2022,india,steps,power,gascap,2026,0.0032054177117856976,1.0533868230211387
weo_2022,india,steps,power,hydrocap,2026,0.02380902751239668,1.212247594664905
weo_2022,india,steps,power,nuclearcap,2026,0.00979227318311412,1.5428167929130825
weo_2022,india,steps,power,oilcap,2026,-1.2043476951796014e-4,0.9912926992632284
weo_2022,india,steps,power,renewablescap,2026,0.27057987025469654,1.9426782429074012
weo_2022,india,steps,power,coalcap,2027,0.0393034238215342,1.0772353653319255
weo_2022,india,steps,power,gascap,2027,0.004006772139732122,1.0667335287764232
weo_2022,india,steps,power,hydrocap,2027,0.029761284390495846,1.265309493331131
weo_2022,india,steps,power,nuclearcap,2027,0.012240341478892648,1.678520991141353
weo_2022,india,steps,power,oilcap,2027,-1.5054346189744927e-4,0.9891158740790356
weo_2022,india,steps,power,renewablescap,2027,0.33822483781837054,2.178347803634251
weo_2022,india,steps,power,coalcap,2028,0.04716410858584104,1.0926824383983105
weo_2022,india,steps,power,gascap,2028,0.004808126567678547,1.080080234531708
weo_2022,india,steps,power,hydrocap,2028,0.03571354126859501,1.3183713919973572
weo_2022,india,steps,power,nuclearcap,2028,0.014688409774671179,1.8142251893696237
weo_2022,india,steps,power,oilcap,2028,-1.806521542769402e-4,0.9869390488948425
weo_2022,india,steps,power,renewablescap,2028,0.4058698053820446,2.4140173643611016
weo_2022,india,steps,power,coalcap,2029,0.05502479335014788,1.1081295114646956
weo_2022,india,steps,power,gascap,2029,0.0056094809956249705,1.0934269402869927
weo_2022,india,steps,power,hydrocap,2029,0.041665798146694175,1.3714332906635833
weo_2022,india,steps,power,nuclearcap,2029,0.01713647807044971,1.9499293875978945
weo_2022,india,steps,power,oilcap,2029,-2.1076084665642934e-4,0.9847622237106497
weo_2022,india,steps,power,renewablescap,2029,0.4735147729457187,2.649686925087952
weo_2022,india,steps,power,coalcap,2030,0.06288547811445472,1.1235765845310808
weo_2022,india,steps,power,gascap,2030,0.006410835423571395,1.1067736460422772
weo_2022,india,steps,power,hydrocap,2030,0.04761805502479334,1.4244951893298095
weo_2022,india,steps,power,nuclearcap,2030,0.019584546366228237,2.085633585826165
weo_2022,india,steps,power,oilcap,2030,-2.4086953903592028e-4,0.9825853985264568
weo_2022,india,steps,power,renewablescap,2030,0.541159740509393,2.8853564858148024
weo_2022,japan,steps,power,coalcap,2022,0,1
weo_2022,japan,steps,power,gascap,2022,0,1
weo_2022,japan,steps,power,hydrocap,2022,0,1
weo_2022,japan,steps,power,nuclearcap,2022,0,1
weo_2022,japan,steps,power,oilcap,2022,0,1
weo_2022,japan,steps,power,renewablescap,2022,0,1
weo_2022,japan,steps,power,coalcap,2023,-0.005333257907175541,0.9644063175115885
weo_2022,japan,steps,power,gascap,2023,-0.0035921707648212285,0.9850921469656063
weo_2022,japan,steps,power,hydrocap,2023,1.0999648011262344e-4,1.000777018026818
weo_2022,japan,steps,power,nuclearcap,2023,-9.96253834163006e-4,0.9892378204040063
weo_2022,japan,steps,power,oilcap,2023,-0.006439508221451201,0.9280522490255978
weo_2022,japan,steps,power,renewablescap,2023,0.024161512545884244,1.0846081042414104
weo_2022,japan,steps,power,coalcap,2024,-0.010666515814351083,0.9288126350231768
weo_2022,japan,steps,power,gascap,2024,-0.007184341529642498,0.9701842939312125
weo_2022,japan,steps,power,hydrocap,2024,2.1999296022526697e-4,1.0015540360536364
weo_2022,japan,steps,power,nuclearcap,2024,-0.001992507668326032,0.9784756408080123
weo_2022,japan,steps,power,oilcap,2024,-0.012879016442902392,0.8561044980511957
weo_2022,japan,steps,power,renewablescap,2024,0.04832302509176849,1.1692162084828208
weo_2022,japan,steps,power,coalcap,2025,-0.015999773721526625,0.8932189525347652
weo_2022,japan,steps,power,gascap,2025,-0.010776512294463726,0.9552764408968188
weo_2022,japan,steps,power,hydrocap,2025,3.299894403379105e-4,1.0023310540804546
weo_2022,japan,steps,power,nuclearcap,2025,-0.002988761502489058,0.9677134612120184
weo_2022,japan,steps,power,oilcap,2025,-0.019318524664353603,0.7841567470767934
weo_2022,japan,steps,power,renewablescap,2025,0.07248453763765272,1.2538243127242312
weo_2022,japan,steps,power,coalcap,2026,-0.021333031628702166,0.8576252700463536
weo_2022,japan,steps,power,gascap,2026,-0.014368683059284954,0.9403685878624252
weo_2022,japan,steps,power,hydrocap,2026,4.3998592045053393e-4,1.0031080721072727
weo_2022,japan,steps,power,nuclearcap,2026,-0.003985015336652074,0.9569512816160246
weo_2022,japan,steps,power,oilcap,2026,-0.025758032885804794,0.7122089961023913
weo_2022,japan,steps,power,renewablescap,2026,0.09664605018353697,1.3384324169656416
weo_2022,japan,steps,power,coalcap,2027,-0.026666289535877706,0.822031587557942
weo_2022,japan,steps,power,gascap,2027,-0.017960853824106185,0.9254607348280315
weo_2022,japan,steps,power,hydrocap,2027,5.499824005631775e-4,1.003885090134091
weo_2022,japan,steps,power,nuclearcap,2027,-0.0049812691708151,0.9461891020200306
weo_2022,japan,steps,power,oilcap,2027,-0.03219754110725599,0.6402612451279891
weo_2022,japan,steps,power,renewablescap,2027,0.12080756272942121,1.423040521207052
weo_2022,japan,steps,power,coalcap,2028,-0.03199954744305325,0.7864379050695304
weo_2022,japan,steps,power,gascap,2028,-0.021553024588927452,0.9105528817936377
weo_2022,japan,steps,power,hydrocap,2028,6.59978880675821e-4,1.0046621081609093
weo_2022,japan,steps,power,nuclearcap,2028,-0.005977523004978116,0.9354269224240368
weo_2022,japan,steps,power,oilcap,2028,-0.03863704932870719,0.5683134941535868
weo_2022,japan,steps,power,renewablescap,2028,0.14496907527530545,1.5076486254484625
weo_2022,japan,steps,power,coalcap,2029,-0.03733280535022879,0.7508442225811188
weo_2022,japan,steps,power,gascap,2029,-0.025145195353748682,0.895645028759244
weo_2022,japan,steps,power,hydrocap,2029,7.699753607884445e-4,1.0054391261877276
weo_2022,japan,steps,power,nuclearcap,2029,-0.006973776839141142,0.9246647428280428
weo_2022,japan,steps,power,oilcap,2029,-0.045076557550158394,0.4963657431791847
weo_2022,japan,steps,power,renewablescap,2029,0.1691305878211897,1.5922567296898729
weo_2022,japan,steps,power,coalcap,2030,-0.04266606325740433,0.7152505400927072
weo_2022,japan,steps,power,gascap,2030,-0.028737366118569908,0.8807371757248503
weo_2022,japan,steps,power,hydrocap,2030,8.79971840901088e-4,1.0062161442145459
weo_2022,japan,steps,power,nuclearcap,2030,-0.007970030673304158,0.913902563232049
weo_2022,japan,steps,power,oilcap,2030,-0.051516065771609595,0.4244179922047825
weo_2022,japan,steps,power,renewablescap,2030,0.19329210036707395,1.6768648339312833
weo_2022,middle east,steps,power,coalcap,2022,0,1
weo_2022,middle east,steps,power,gascap,2022,0,1
weo_2022,middle east,steps,power,hydrocap,2022,0,1
weo_2022,middle east,steps,power,nuclearcap,2022,0,1
weo_2022,middle east,steps,power,oilcap,2022,0,1
weo_2022,middle east,steps,power,renewablescap,2022,0,1
weo_2022,middle east,steps,power,coalcap,2023,2.366262357147864e-4,1.2249999999999999
weo_2022,middle east,steps,power,gascap,2023,0.025260580990441407,1.0387695259958032
weo_2022,middle east,steps,power,hydrocap,2023,0.0010020098623477974,1.0220536230952226
weo_2022,middle east,steps,power,nuclearcap,2023,0.0014256000373927865,1.1248720573183213
weo_2022,middle east,steps,power,oilcap,2023,-0.005348921451774994,0.9790275471049767
weo_2022,middle east,steps,power,renewablescap,2023,0.015170370889714634,1.427407407407407
weo_2022,middle east,steps,power,coalcap,2024,4.7325247142957313e-4,1.4500000000000002
weo_2022,middle east,steps,power,gascap,2024,0.05052116198088297,1.0775390519916068
weo_2022,middle east,steps,power,hydrocap,2024,0.0020040197246956044,1.0441072461904457
weo_2022,middle east,steps,power,nuclearcap,2024,0.002851200074785573,1.2497441146366426
weo_2022,middle east,steps,power,oilcap,2024,-0.010697842903549987,0.9580550942099536
weo_2022,middle east,steps,power,renewablescap,2024,0.03034074177942928,1.8548148148148145
weo_2022,middle east,steps,power,coalcap,2025,7.098787071443593e-4,1.6749999999999998
weo_2022,middle east,steps,power,gascap,2025,0.07578174297132438,1.11630857798741
weo_2022,middle east,steps,power,hydrocap,2025,0.0030060295870434016,1.0661608692856683
weo_2022,middle east,steps,power,nuclearcap,2025,0.004276800112178362,1.374616171954964
weo_2022,middle east,steps,power,oilcap,2025,-0.01604676435532494,0.9370826413149305
weo_2022,middle east,steps,power,renewablescap,2025,0.04551111266914392,2.282222222222222
weo_2022,middle east,steps,power,coalcap,2026,9.465049428591459e-4,1.9
weo_2022,middle east,steps,power,gascap,2026,0.10104232396176593,1.1550781039832136
weo_2022,middle east,steps,power,hydrocap,2026,0.004008039449391199,1.0882144923808912
weo_2022,middle east,steps,power,nuclearcap,2026,0.0057024001495711504,1.4994882292732856
weo_2022,middle east,steps,power,oilcap,2026,-0.021395685807099975,0.9161101884199072
weo_2022,middle east,steps,power,renewablescap,2026,0.06068148355885858,2.70962962962963
weo_2022,middle east,steps,power,coalcap,2027,0.0011831311785739326,2.125
weo_2022,middle east,steps,power,gascap,2027,0.12630290495220733,1.1938476299790168
weo_2022,middle east,steps,power,hydrocap,2027,0.0050100493117389965,1.1102681154761138
weo_2022,middle east,steps,power,nuclearcap,2027,0.007128000186963937,1.6243602865916067
weo_2022,middle east,steps,power,oilcap,2027,-0.02674460725887493,0.8951377355248841
weo_2022,middle east,steps,power,renewablescap,2027,0.07585185444857322,3.1370370370370364
weo_2022,middle east,steps,power,coalcap,2028,0.0014197574142887188,2.3499999999999996
weo_2022,middle east,steps,power,gascap,2028,0.15156348594264876,1.23261715597482
weo_2022,middle east,steps,power,hydrocap,2028,0.006012059174086803,1.1323217385713369
weo_2022,middle east,steps,power,nuclearcap,2028,0.008553600224356726,1.7492323439099282
weo_2022,middle east,steps,power,oilcap,2028,-0.032093528710649924,0.8741652826298609
weo_2022,middle east,steps,power,renewablescap,2028,0.09102222533828784,3.564444444444444
weo_2022,middle east,steps,power,coalcap,2029,0.0016563836500035054,2.575
weo_2022,middle east,steps,power,gascap,2029,0.17682406693309016,1.2713866819706234
weo_2022,middle east,steps,power,hydrocap,2029,0.0070140690364346005,1.1543753616665595
weo_2022,middle east,steps,power,nuclearcap,2029,0.009979200261749515,1.8741044012282497
weo_2022,middle east,steps,power,oilcap,2029,-0.037442450162424916,0.8531928297348377
weo_2022,middle east,steps,power,renewablescap,2029,0.10619259622800248,3.991851851851851
weo_2022,middle east,steps,power,coalcap,2030,0.001893009885718292,2.8
weo_2022,middle east,steps,power,gascap,2030,0.20208464792353173,1.3101562079664268
weo_2022,middle east,steps,power,hydrocap,2030,0.008016078898782399,1.1764289847617824
weo_2022,middle east,steps,power,nuclearcap,2030,0.011404800299142301,1.998976458546571
weo_2022,middle east,steps,power,oilcap,2030,-0.04279137161419991,0.8322203768398144
weo_2022,middle east,steps,power,renewablescap,2030,0.12136296711771716,4.41925925925926
weo_2022,non-oecd,steps,power,coalcap,2022,0,1
weo_2022,non-oecd,steps,power,gascap,2022,0,1
weo_2022,non-oecd,steps,power,hydrocap,2022,0,1
weo_2022,non-oecd,steps,power,nuclearcap,2022,0,1
weo_2022,non-oecd,steps,power,oilcap,2022,0,1
weo_2022,non-oecd,steps,power,renewablescap,2022,0,1
weo_2022,non-oecd,steps,power,coalcap,2023,0.0038929320057210547,1.0115809219548848
weo_2022,non-oecd,steps,power,gascap,2023,0.004532333723539121,1.0255338944786436
weo_2022,non-oecd,steps,power,hydrocap,2023,0.003873723459640189,1.0226530907363125
weo_2022,non-oecd,steps,power,nuclearcap,2023,0.0015748799907445703,1.0594897542179929
weo_2022,non-oecd,steps,power,oilcap,2023,-0.0010964326418109558,0.9788867725587564
weo_2022,non-oecd,steps,power,renewablescap,2023,0.04420681289595548,1.1865732975511574
weo_2022,non-oecd,steps,power,coalcap,2024,0.007785864011442109,1.0231618439097696
weo_2022,non-oecd,steps,power,gascap,2024,0.009064667447078243,1.0510677889572873
weo_2022,non-oecd,steps,power,hydrocap,2024,0.007747446919280401,1.0453061814726252
weo_2022,non-oecd,steps,power,nuclearcap,2024,0.0031497599814891406,1.1189795084359857
weo_2022,non-oecd,steps,power,oilcap,2024,-0.0021928652836219116,0.957773545117513
weo_2022,non-oecd,steps,power,renewablescap,2024,0.08841362579191096,1.3731465951023147
weo_2022,non-oecd,steps,power,coalcap,2025,0.011678796017163163,1.0347427658646546
weo_2022,non-oecd,steps,power,gascap,2025,0.013597001170617363,1.0766016834359307
weo_2022,non-oecd,steps,power,hydrocap,2025,0.01162117037892059,1.0679592722089377
weo_2022,non-oecd,steps,power,nuclearcap,2025,0.004724639972233711,1.1784692626539783
weo_2022,non-oecd,steps,power,oilcap,2025,-0.0032892979254328675,0.9366603176762694
weo_2022,non-oecd,steps,power,renewablescap,2025,0.13262043868786644,1.559719892653472
weo_2022,non-oecd,steps,power,coalcap,2026,0.015571728022884264,1.0463236878195394
weo_2022,non-oecd,steps,power,gascap,2026,0.018129334894156506,1.1021355779145745
weo_2022,non-oecd,steps,power,hydrocap,2026,0.015494893838560779,1.0906123629452504
weo_2022,non-oecd,steps,power,nuclearcap,2026,0.0062995199629782865,1.2379590168719714
weo_2022,non-oecd,steps,power,oilcap,2026,-0.004385730567243823,0.915547090235026
weo_2022,non-oecd,steps,power,renewablescap,2026,0.17682725158382198,1.7462931902046297
weo_2022,non-oecd,steps,power,coalcap,2027,0.019464660028605318,1.0579046097744245
weo_2022,non-oecd,steps,power,gascap,2027,0.022661668617695606,1.127669472393218
weo_2022,non-oecd,steps,power,hydrocap,2027,0.01936861729820097,1.113265453681563
weo_2022,non-oecd,steps,power,nuclearcap,2027,0.007874399953722857,1.2974487710899643
weo_2022,non-oecd,steps,power,oilcap,2027,-0.0054821632090547795,0.8944338627937825
weo_2022,non-oecd,steps,power,renewablescap,2027,0.22103406447977741,1.9328664877557868
weo_2022,non-oecd,steps,power,coalcap,2028,0.02335759203432637,1.0694855317293093
weo_2022,non-oecd,steps,power,gascap,2028,0.027194002341234747,1.1532033668718615
weo_2022,non-oecd,steps,power,hydrocap,2028,0.02324234075784118,1.1359185444178757
weo_2022,non-oecd,steps,power,nuclearcap,2028,0.009449279944467433,1.3569385253079573
weo_2022,non-oecd,steps,power,oilcap,2028,-0.006578595850865735,0.873320635352539
weo_2022,non-oecd,steps,power,renewablescap,2028,0.2652408773757329,2.1194397853069438
weo_2022,non-oecd,steps,power,coalcap,2029,0.027250524040047425,1.081066453684194
weo_2022,non-oecd,steps,power,gascap,2029,0.03172633606477385,1.1787372613505052
weo_2022,non-oecd,steps,power,hydrocap,2029,0.02711606421748137,1.1585716351541882
weo_2022,non-oecd,steps,power,nuclearcap,2029,0.011024159935212004,1.4164282795259502
weo_2022,non-oecd,steps,power,oilcap,2029,-0.007675028492676691,0.8522074079112955
weo_2022,non-oecd,steps,power,renewablescap,2029,0.3094476902716884,2.306013082858102
weo_2022,non-oecd,steps,power,coalcap,2030,0.031143456045768483,1.0926473756390789
weo_2022,non-oecd,steps,power,gascap,2030,0.03625866978831299,1.2042711558291488
weo_2022,non-oecd,steps,power,hydrocap,2030,0.030989787677121558,1.1812247258905009
weo_2022,non-oecd,steps,power,nuclearcap,2030,0.012599039925956573,1.4759180337439428
weo_2022,non-oecd,steps,power,oilcap,2030,-0.008771461134487646,0.831094180470052
weo_2022,non-oecd,steps,power,renewablescap,2030,0.3536545031676438,2.492586380409259
weo_2022,north america,steps,power,coalcap,2022,0,1
weo_2022,north america,steps,power,gascap,2022,0,1
weo_2022,north america,steps,power,hydrocap,2022,0,1
weo_2022,north america,steps,power,nuclearcap,2022,0,1
weo_2022,north america,steps,power,oilcap,2022,0,1
weo_2022,north america,steps,power,renewablescap,2022,0,1
weo_2022,north america,steps,power,coalcap,2023,-0.010265154052124503,0.9297387453730571
weo_2022,north america,steps,power,gascap,2023,7.54549742569616e-4,1.0020569417413498
weo_2022,north america,steps,power,hydrocap,2023,3.876062889120253e-4,1.0030373414329103
weo_2022,north america,steps,power,nuclearcap,2023,-2.778795085950203e-4,0.9962806134126804
weo_2022,north america,steps,power,oilcap,2023,-0.0032504777390013084,0.9294234131097326
weo_2022,north america,steps,power,renewablescap,2023,0.03810868081334618,1.1596586227895258
weo_2022,north america,steps,power,coalcap,2024,-0.020530308104249006,0.8594774907461142
weo_2022,north america,steps,power,gascap,2024,0.001509099485139159,1.0041138834826995
weo_2022,north america,steps,power,hydrocap,2024,7.752125778240688e-4,1.006074682865821
weo_2022,north america,steps,power,nuclearcap,2024,-5.557590171900497e-4,0.9925612268253605
weo_2022,north america,steps,power,oilcap,2024,-0.006500955478002626,0.8588468262194651
weo_2022,north america,steps,power,renewablescap,2024,0.07621736162669236,1.3193172455790516
weo_2022,north america,steps,power,coalcap,2025,-0.030795462156373493,0.7892162361191715
weo_2022,north america,steps,power,gascap,2025,0.002263649227708775,1.0061708252240495
weo_2022,north america,steps,power,hydrocap,2025,0.0011628188667361123,1.0091120242987315
